CODIGO,NUMERO,REFERENCIA,CANTIDADCOMPRA,UNIDADESCONSUMOCONTENIDAS,PRECIO,IMPORTELINEA,PRODUCTO,DAY,MONTH,YEAR,MONTH_YEAR,DAY_MONTH_YEAR,MONTH_NAME,TIPOCOMPRA_Compra menor,TIPOCOMPRA_Concurso,TGL_ALMACENABLE,TGL_TRANSITO,REGION,HOSPITAL,DEPARTMENT,PUR_CLUSTER,HOSP_CLUSTER
37,352927/22,16,20,10,62.595,125.19,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,25,3,22,322,25322,3-March,0,1,0,1,0,12,131,3,0
11,461710/16,34,4480,640,68.288,478.016,APÓSITO ABSORBENTE C/ ADHESIVO-22,25,4,16,416,25416,4-April,1,0,1,0,0,18,1,0,1
27,461681/16,47,200,10,20.9,418.0,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,25,4,16,416,25416,4-April,1,0,1,0,0,0,2,1,1
7,461683/16,45,155,5,29.15,903.65,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,25,4,16,416,25416,4-April,1,0,1,0,0,6,1,1,1
7,309883/17,45,400,100,539.0055,2156.022,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,25,4,17,417,25417,4-April,0,1,1,0,0,13,1,2,1
21,310040/17,21,2000,1000,10.461204,20.922408,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,25,4,17,417,25417,4-April,1,0,1,0,0,13,1,1,1
26,310152/17,10,200,10,35.189001,703.78002,APOSITO MALLADO C/ PARAFINA-39,25,4,17,417,25417,4-April,0,1,1,0,0,10,1,2,1
27,309884/17,47,200,10,20.9,418.0,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,25,4,17,417,25417,4-April,1,0,1,0,0,10,1,1,1
31,309883/17,17,400,50,126.5,1012.0,APOSITO DE HIDROCOLOIDE-7,25,4,17,417,25417,4-April,0,1,1,0,0,13,1,2,1
10,309438/17,20,80,5,13.497,215.952,APOSITO DE HIDROCOLOIDE C/ PLATA-2,25,4,17,417,25417,4-April,1,0,0,1,0,11,161,3,0
1,360361/18,38,80,10,102.802,822.416,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,25,4,18,418,25418,4-April,1,0,1,0,0,18,1,1,1
7,360466/18,45,200,100,539.0055,1078.011,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,25,4,18,418,25418,4-April,0,1,1,0,0,10,1,2,1
8,360358/18,13,400,200,61.6,123.2,APÓSITO TRANSPARENTE ADHESIVO-20,25,4,18,418,25418,4-April,1,0,1,0,0,4,1,1,1
24,360418/18,26,700,10,5.3416,373.912,APOSITO DE HIDROCOLOIDE-6,25,4,18,418,25418,4-April,0,1,1,0,0,10,1,2,1
27,360458/18,47,180,10,20.9,376.2,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,25,4,18,418,25418,4-April,1,0,1,0,0,10,1,1,1
0,365610/19,39,10,1,9.9,99.0,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,25,4,19,419,25419,4-April,1,0,0,1,0,18,105,3,0
7,365005/19,45,500,100,539.0055,2695.0275,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,25,4,19,419,25419,4-April,0,1,1,0,0,13,1,2,1
11,365176/19,34,640,640,60.69888,60.69888,APÓSITO ABSORBENTE C/ ADHESIVO-22,25,4,19,419,25419,4-April,0,1,1,0,0,13,1,2,1
20,364962/19,30,66,3,1.28271,28.21962,APOSITO DE HIDROCOLOIDE-9,25,4,19,419,25419,4-April,1,0,1,0,0,4,1,1,1
31,365003/19,17,50,50,126.5,126.5,APOSITO DE HIDROCOLOIDE-7,25,4,19,419,25419,4-April,0,1,1,0,0,0,2,2,1
15,364963/19,37,280,5,5.24537,293.74072,HIDROGEL-37,25,4,19,419,25419,4-April,1,0,1,0,0,13,1,1,1
28,364550/19,8,10,5,32.78,65.56,APOSITO DE HIDROCOLOIDE C/ PLATA-5,25,4,19,419,25419,4-April,1,0,0,0,0,12,146,3,0
0,477178/22,39,2,1,11.22,22.44,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,25,4,22,422,25422,4-April,1,0,0,1,0,11,112,3,0
1,476353/22,38,130,10,107.25,1394.25,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,25,4,22,422,25422,4-April,1,0,1,0,0,10,1,1,1
1,476356/22,38,10,10,107.25,107.25,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,25,4,22,422,25422,4-April,1,0,1,0,0,13,1,1,1
1,476358/22,38,60,10,107.25,643.5,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,25,4,22,422,25422,4-April,1,0,1,0,0,4,1,1,1
1,476874/22,38,100,10,107.25,1072.5,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,25,4,22,422,25422,4-April,1,0,1,0,0,0,2,1,1
4,477676/22,22,1150,50,330.004125,7590.094875,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,25,4,22,422,25422,4-April,0,1,1,0,0,10,1,2,1
7,476898/22,45,200,100,527.9985,1055.997,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,25,4,22,422,25422,4-April,0,1,1,0,0,0,2,2,1
9,477816/22,51,2000,2000,198.000012,198.000012,APÓSITO TRANSPARENTE ADHESIVO-24,25,4,22,422,25422,4-April,0,1,1,0,0,0,2,2,1
11,477130/22,3,1500,300,27.588,137.94,APÓSITO ABSORBENTE C/ ADHESIVO-22,25,4,22,422,25422,4-April,0,1,1,0,0,7,3,2,1
12,477130/22,4,3000,300,49.302,493.02,APÓSITO ABSORBENTE C/ ADHESIVO-23,25,4,22,422,25422,4-April,0,1,1,0,0,7,3,0,1
14,477130/22,19,300,300,766.128,766.128,APOSITO C/ CARBON Y PLATA-6,25,4,22,422,25422,4-April,0,1,1,0,0,7,3,2,1
15,477812/22,58,1550,10,7.7055,1194.3525,HIDROGEL-37,25,4,22,422,25422,4-April,0,1,1,0,0,10,1,2,1
15,477814/22,58,120,40,30.822,92.466,HIDROGEL-37,25,4,22,422,25422,4-April,0,1,1,0,0,0,2,2,1
17,476659/22,31,300,10,13.959,418.77,APOSITO DE ESPUMA POLIURETANO-8,25,4,22,422,25422,4-April,0,1,1,0,0,7,3,2,1
17,476899/22,31,100,10,13.959,139.59,APOSITO DE ESPUMA POLIURETANO-8,25,4,22,422,25422,4-April,0,1,1,0,0,0,2,2,1
18,477648/22,9,670,10,15.345,1028.115,APOSITO MALLADO C/ PARAFINA-38,25,4,22,422,25422,4-April,0,1,1,0,0,10,1,2,1
20,476666/22,30,750,3,0.989571,247.39275,APOSITO DE HIDROCOLOIDE-9,25,4,22,422,25422,4-April,0,1,1,0,0,10,1,2,1
24,476666/22,26,900,10,4.6178,415.602,APOSITO DE HIDROCOLOIDE-6,25,4,22,422,25422,4-April,0,1,1,0,0,10,1,2,1
25,477648/22,11,1150,10,53.68,6173.2,APOSITO DE FIBRAS DE POLIACRILATO-3,25,4,22,422,25422,4-April,0,1,1,0,0,10,1,2,1
26,477648/22,10,600,10,34.98,2098.8,APOSITO MALLADO C/ PARAFINA-39,25,4,22,422,25422,4-April,0,1,1,0,0,10,1,2,1
27,476894/22,47,530,10,18.59,985.27,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,25,4,22,422,25422,4-April,0,1,1,0,0,10,1,2,1
30,477648/22,14,100,10,131.89,1318.9,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,25,4,22,422,25422,4-April,0,1,1,0,0,10,1,2,1
32,477584/22,66,1850,10,57.199643,10581.933955,APOSITO C/ CARBON Y PLATA-4,25,4,22,422,25422,4-April,0,1,1,0,0,10,1,2,1
34,476663/22,29,60,10,27.280155,163.68093,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,25,4,22,422,25422,4-April,0,1,1,0,0,18,1,2,1
34,476666/22,29,1950,10,27.280155,5319.630225,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,25,4,22,422,25422,4-April,0,1,1,0,0,10,1,2,1
34,476899/22,29,100,10,27.280155,272.80155,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,25,4,22,422,25422,4-April,0,1,1,0,0,0,2,2,1
36,477647/22,15,80,10,47.19,377.52,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,25,4,22,422,25422,4-April,0,1,1,0,0,18,1,2,1
5,474941/22,40,15,5,12.1,36.3,APOSITO DE HIDROFIBRA  / CINTA-18,25,4,22,422,25422,4-April,1,0,0,1,0,15,15,3,0
7,476894/22,45,930,5,26.399925,4910.38605,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,25,4,22,422,25422,4-April,0,1,1,0,0,10,1,2,1
23,476666/22,27,525,5,5.6529,593.5545,APOSITO DE HIDROCOLOIDE-3,25,4,22,422,25422,4-April,0,1,1,0,0,10,1,2,1
38,475033/22,59,5,5,2458.5,2458.5,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,25,4,22,422,25422,4-April,1,0,0,1,0,1,165,3,0
43,477270/22,65,5,5,510.4,510.4,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,25,4,22,422,25422,4-April,1,0,0,1,0,11,112,3,0
44,477272/22,48,5,1,111.1022,555.511,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,25,4,22,422,25422,4-April,1,0,0,1,0,11,151,3,0
7,511300/23,45,200,100,527.9985,1055.997,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,25,4,23,423,25423,4-April,1,0,1,0,0,7,3,1,1
20,512247/23,30,300,3,0.989571,98.9571,APOSITO DE HIDROCOLOIDE-9,25,4,23,423,25423,4-April,1,0,1,0,0,13,1,1,1
47,512788/23,49,5,5,114.95,114.95,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,25,4,23,423,25423,4-April,1,0,0,1,0,11,112,3,0
43,512790/23,63,10,10,1126.4,1126.4,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,25,4,23,423,25423,4-April,1,0,0,1,0,11,112,3,0
44,512788/23,48,5,1,111.1022,555.511,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,25,4,23,423,25423,4-April,1,0,0,1,0,11,112,3,0
44,512808/23,48,5,1,111.1022,555.511,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,25,4,23,423,25423,4-April,1,0,0,1,0,11,151,3,0
45,508222/23,56,4,1,165.0,660.0,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,25,4,23,423,25423,4-April,1,0,0,1,0,11,151,3,0
46,508222/23,55,4,1,154.0,616.0,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,25,4,23,423,25423,4-April,1,0,0,1,0,11,151,3,0
8,424721/15,13,600,200,61.6,184.8,APÓSITO TRANSPARENTE ADHESIVO-20,25,5,15,515,25515,5-May,1,0,1,0,0,4,1,1,1
9,424723/15,12,1200,400,44.0,132.0,APÓSITO TRANSPARENTE ADHESIVO-24,25,5,15,515,25515,5-May,1,0,1,0,0,0,2,1,1
11,424830/15,34,640,640,68.288,68.288,APÓSITO ABSORBENTE C/ ADHESIVO-22,25,5,15,515,25515,5-May,1,0,1,0,0,13,1,1,1
20,424773/15,32,1002,3,1.8513,618.3342,APOSITO DE HIDROCOLOIDE-9,25,5,15,515,25515,5-May,1,0,1,0,0,0,2,1,1
21,424850/15,21,3000,1000,10.461204,31.383612,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,25,5,15,515,25515,5-May,1,0,1,0,0,13,1,0,1
24,424770/15,24,600,10,6.677003,400.62018,APOSITO DE HIDROCOLOIDE-6,25,5,15,515,25515,5-May,1,0,1,0,0,10,1,1,1
27,424775/15,47,170,10,20.9,355.3,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,25,5,15,515,25515,5-May,1,0,1,0,0,10,1,1,1
5,424541/15,40,5,5,12.1,12.1,APOSITO DE HIDROFIBRA  / CINTA-18,25,5,15,515,25515,5-May,1,0,0,1,0,10,149,3,0
7,424777/15,45,400,5,29.15,2332.0,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,25,5,15,515,25515,5-May,1,0,1,0,0,13,1,1,1
15,424773/15,37,100,5,5.24537,104.9074,HIDROGEL-37,25,5,15,515,25515,5-May,1,0,1,0,0,0,2,1,1
31,424774/15,17,145,5,14.85,430.65,APOSITO DE HIDROCOLOIDE-7,25,5,15,515,25515,5-May,1,0,1,0,0,18,1,1,1
32,539776/16,66,170,10,63.8,1084.6,APOSITO C/ CARBON Y PLATA-4,25,5,16,516,25516,5-May,1,0,1,0,0,18,1,1,1
14,393820/17,19,600,300,792.0,1584.0,APOSITO C/ CARBON Y PLATA-6,25,5,17,517,25517,5-May,0,1,1,0,0,13,1,2,1
14,393820/17,19,300,300,792.0,792.0,APOSITO C/ CARBON Y PLATA-6,25,5,17,517,25517,5-May,0,1,1,0,0,13,1,2,1
27,393810/17,47,20,10,20.9,41.8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,25,5,17,517,25517,5-May,1,0,1,0,0,13,1,1,1
31,393806/17,17,100,50,126.5,253.0,APOSITO DE HIDROCOLOIDE-7,25,5,17,517,25517,5-May,0,1,1,0,0,10,1,2,1
5,395099/17,40,5,5,12.1,12.1,APOSITO DE HIDROFIBRA  / CINTA-18,25,5,17,517,25517,5-May,1,0,0,1,0,11,113,3,0
23,393808/17,27,300,5,6.599996,395.99976,APOSITO DE HIDROCOLOIDE-3,25,5,17,517,25517,5-May,0,1,1,0,0,10,1,2,1
6,481829/18,46,160,10,42.9,686.4,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,25,5,18,518,25518,5-May,1,0,1,0,0,10,1,1,1
25,482470/18,11,90,10,53.888999,485.000991,APOSITO DE FIBRAS DE POLIACRILATO-3,25,5,18,518,25518,5-May,0,1,1,0,0,18,1,2,1
32,481832/18,66,100,10,61.40211,614.0211,APOSITO C/ CARBON Y PLATA-4,25,5,18,518,25518,5-May,0,1,1,0,0,10,1,2,1
37,481897/18,16,20,10,62.7,125.4,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,25,5,18,518,25518,5-May,1,0,0,1,0,12,80,3,0
17,553606/20,54,180,60,99.0,297.0,APOSITO DE ESPUMA POLIURETANO-8,25,5,20,520,25520,5-May,0,1,1,0,0,4,1,2,1
18,553504/20,9,230,10,17.259,396.957,APOSITO MALLADO C/ PARAFINA-38,25,5,20,520,25520,5-May,1,0,1,0,0,4,1,1,1
18,553508/20,9,160,160,276.144,276.144,APOSITO MALLADO C/ PARAFINA-38,25,5,20,520,25520,5-May,1,0,1,0,0,18,1,1,1
19,553342/20,18,100,50,215.325,430.65,APOSITO DE ESPUMA POLIURETANO / SACRO-11,25,5,20,520,25520,5-May,1,0,1,0,0,10,1,1,1
33,550789/20,67,12,12,77.88,77.88,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,25,5,20,520,25520,5-May,1,0,0,1,0,12,146,3,0
15,553313/20,37,300,5,5.24537,314.7222,HIDROGEL-37,25,5,20,520,25520,5-May,1,0,1,0,0,13,1,1,1
0,515659/21,39,6,1,9.9,59.4,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,25,5,21,521,25521,5-May,1,0,0,1,0,11,110,3,0
0,512388/21,39,10,1,9.9,99.0,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,25,5,21,521,25521,5-May,1,0,0,1,0,10,163,3,0
1,513947/21,38,110,10,102.802,1130.822,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,25,5,21,521,25521,5-May,1,0,1,0,0,10,1,1,1
1,513955/21,38,50,10,102.802,514.01,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,25,5,21,521,25521,5-May,1,0,1,0,0,4,1,1,1
18,514477/21,9,500,10,15.345,767.25,APOSITO MALLADO C/ PARAFINA-38,25,5,21,521,25521,5-May,0,1,1,0,0,13,1,2,1
25,514481/21,11,60,10,53.68,322.08,APOSITO DE FIBRAS DE POLIACRILATO-3,25,5,21,521,25521,5-May,0,1,1,0,0,18,1,2,1
27,514134/21,47,1000,10,18.59,1859.0,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,25,5,21,521,25521,5-May,0,1,1,0,0,13,1,2,1
30,514481/21,14,60,10,131.89,791.34,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,25,5,21,521,25521,5-May,0,1,1,0,0,18,1,2,1
31,514134/21,17,150,50,119.9,359.7,APOSITO DE HIDROCOLOIDE-7,25,5,21,521,25521,5-May,0,1,1,0,0,13,1,2,1
36,514481/21,15,50,10,47.19,235.95,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,25,5,21,521,25521,5-May,0,1,1,0,0,18,1,2,1
37,514583/21,16,30,10,62.595,187.785,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,25,5,21,521,25521,5-May,0,1,0,1,0,5,14,2,0
41,515685/21,60,5,5,412.5,412.5,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,25,5,21,521,25521,5-May,1,0,0,1,0,11,112,3,0
43,515685/21,63,10,10,1126.4,1126.4,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,25,5,21,521,25521,5-May,1,0,0,1,0,11,112,3,0
0,632804/22,39,4,1,11.22,44.88,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,25,5,22,522,25522,5-May,1,0,0,1,0,9,74,3,0
23,631589/22,27,10,5,5.6529,11.3058,APOSITO DE HIDROCOLOIDE-3,25,5,22,522,25522,5-May,0,1,1,0,0,4,1,2,1
47,632801/22,49,5,5,114.95,114.95,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,25,5,22,522,25522,5-May,1,0,0,1,0,9,74,3,0
0,647600/23,39,10,1,9.88899,98.8899,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,25,5,23,523,25523,5-May,0,1,0,1,0,18,71,3,0
33,648031/23,50,12,12,77.88,77.88,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,25,5,23,523,25523,5-May,1,0,0,1,0,12,143,3,0
5,647638/23,40,50,5,12.1,121.0,APOSITO DE HIDROFIBRA  / CINTA-18,25,5,23,523,25523,5-May,1,0,0,1,0,18,173,3,0
41,647480/23,60,5,5,412.5,412.5,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,25,5,23,523,25523,5-May,1,0,0,1,0,10,155,3,0
1,589757/15,38,20,10,102.803729,205.607458,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,25,6,15,615,25615,6-June,1,0,1,0,0,18,1,1,1
14,589866/15,19,300,300,792.0,792.0,APOSITO C/ CARBON Y PLATA-6,25,6,15,615,25615,6-June,0,1,1,0,0,6,1,2,1
21,589951/15,21,6000,1000,10.461204,62.767224,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,25,6,15,615,25615,6-June,1,0,1,0,0,6,1,0,1
31,589841/15,17,85,5,14.85,252.45,APOSITO DE HIDROCOLOIDE-7,25,6,15,615,25615,6-June,1,0,1,0,0,10,1,1,1
0,569706/18,39,5,1,9.9,49.5,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,25,6,18,618,25618,6-June,1,0,0,1,0,18,172,3,0
0,569711/18,39,2,1,9.9,19.8,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,25,6,18,618,25618,6-June,1,0,0,1,0,18,81,3,0
1,569836/18,38,80,10,102.802,822.416,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,25,6,18,618,25618,6-June,1,0,1,0,0,10,1,1,1
17,570233/18,54,200,10,16.5,330.0,APOSITO DE ESPUMA POLIURETANO-8,25,6,18,618,25618,6-June,0,1,1,0,0,10,1,2,1
21,570116/18,21,5000,1000,10.461204,52.30602,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,25,6,18,618,25618,6-June,1,0,1,0,0,18,1,0,1
25,570159/18,11,80,10,53.888999,431.111992,APOSITO DE FIBRAS DE POLIACRILATO-3,25,6,18,618,25618,6-June,0,1,1,0,0,0,2,2,1
27,569925/18,47,200,10,20.9,418.0,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,25,6,18,618,25618,6-June,1,0,1,0,0,10,1,1,1
31,569910/18,17,50,50,126.5,126.5,APOSITO DE HIDROCOLOIDE-7,25,6,18,618,25618,6-June,0,1,1,0,0,0,2,2,1
10,567680/18,20,50,5,13.497,134.97,APOSITO DE HIDROCOLOIDE C/ PLATA-2,25,6,18,618,25618,6-June,1,0,0,1,0,0,51,3,0
14,567395/19,19,600,300,792.0,1584.0,APOSITO C/ CARBON Y PLATA-6,25,6,19,619,25619,6-June,1,0,1,0,0,18,1,1,1
17,567851/19,54,110,10,16.5,181.5,APOSITO DE ESPUMA POLIURETANO-8,25,6,19,619,25619,6-June,0,1,1,0,0,18,1,2,1
20,567236/19,30,210,3,1.28271,89.7897,APOSITO DE HIDROCOLOIDE-9,25,6,19,619,25619,6-June,1,0,1,0,0,18,1,1,1
33,568116/19,67,12,12,77.88,77.88,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,25,6,19,619,25619,6-June,1,0,0,1,0,12,154,3,0
5,568117/19,40,10,5,12.1,24.2,APOSITO DE HIDROFIBRA  / CINTA-18,25,6,19,619,25619,6-June,1,0,0,1,0,11,112,3,0
6,659018/20,46,210,10,42.9,900.9,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,25,6,20,620,25620,6-June,1,0,1,0,0,10,1,1,1
11,659032/20,34,3840,640,60.69888,364.19328,APÓSITO ABSORBENTE C/ ADHESIVO-22,25,6,20,620,25620,6-June,0,1,1,0,0,18,1,0,1
18,659046/20,9,180,10,17.259,310.662,APOSITO MALLADO C/ PARAFINA-38,25,6,20,620,25620,6-June,1,0,1,0,0,18,1,1,1
25,659048/20,11,100,10,53.888999,538.88999,APOSITO DE FIBRAS DE POLIACRILATO-3,25,6,20,620,25620,6-June,1,0,1,0,0,10,1,1,1
27,659016/20,47,1000,10,20.9,2090.0,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,25,6,20,620,25620,6-June,1,0,1,0,0,13,1,1,1
27,659018/20,47,160,10,20.9,334.4,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,25,6,20,620,25620,6-June,1,0,1,0,0,10,1,1,1
28,656874/20,7,10,10,65.56,65.56,APOSITO DE HIDROCOLOIDE C/ PLATA-5,25,6,20,620,25620,6-June,1,0,0,0,0,11,153,3,0
33,655348/20,67,12,12,77.88,77.88,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,25,6,20,620,25620,6-June,1,0,0,1,0,18,109,3,0
36,659048/20,15,140,10,47.3,662.2,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,25,6,20,620,25620,6-June,1,0,1,0,0,10,1,1,1
5,656872/20,40,40,5,12.1,96.8,APOSITO DE HIDROFIBRA  / CINTA-18,25,6,20,620,25620,6-June,1,0,0,1,0,11,153,3,0
1,646338/21,38,100,10,107.25,1072.5,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,25,6,21,621,25621,6-June,1,0,1,0,0,0,2,1,1
9,639081/21,12,4000,400,44.0,440.0,APÓSITO TRANSPARENTE ADHESIVO-24,25,6,21,621,25621,6-June,1,0,1,0,0,18,1,0,1
15,644971/21,58,120,40,30.822,92.466,HIDROGEL-37,25,6,21,621,25621,6-June,0,1,1,0,0,4,1,2,1
18,646001/21,9,500,10,15.345,767.25,APOSITO MALLADO C/ PARAFINA-38,25,6,21,621,25621,6-June,0,1,1,0,0,13,1,2,1
18,644885/21,9,170,10,15.345,260.865,APOSITO MALLADO C/ PARAFINA-38,25,6,21,621,25621,6-June,0,1,1,0,0,4,1,2,1
27,645999/21,47,1000,10,18.59,1859.0,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,25,6,21,621,25621,6-June,0,1,1,0,0,13,1,2,1
38,634389/21,41,3,3,1211.408,1211.408,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,25,6,21,621,25621,6-June,1,0,0,1,0,18,105,3,0
39,634389/21,44,30,10,543.84,1631.52,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,25,6,21,621,25621,6-June,1,0,0,1,0,18,105,3,0
5,640475/21,40,30,5,12.1,72.6,APOSITO DE HIDROFIBRA  / CINTA-18,25,6,21,621,25621,6-June,1,0,0,1,0,3,186,3,0
38,646379/21,59,5,5,2458.5,2458.5,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,25,6,21,621,25621,6-June,1,0,0,1,0,12,166,3,0
41,634389/21,43,35,5,324.148,2269.036,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,25,6,21,621,25621,6-June,1,0,0,1,0,18,105,3,0
42,634389/21,42,55,5,342.166,3763.826,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,25,6,21,621,25621,6-June,1,0,0,1,0,18,105,3,0
44,646237/21,48,5,1,111.1022,555.511,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,25,6,21,621,25621,6-June,1,0,0,1,0,11,151,3,0
1,715354/16,38,30,10,102.803729,308.411187,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,25,7,16,716,25716,7-July,1,0,1,0,0,6,1,1,1
18,715447/16,9,380,10,17.27,656.26,APOSITO MALLADO C/ PARAFINA-38,25,7,16,716,25716,7-July,1,0,1,0,0,6,1,1,1
5,715212/16,40,10,5,12.1,24.2,APOSITO DE HIDROFIBRA  / CINTA-18,25,7,16,716,25716,7-July,1,0,0,1,0,10,149,3,0
7,715402/16,45,170,5,29.15,991.1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,25,7,16,716,25716,7-July,1,0,1,0,0,6,1,1,1
23,715397/16,25,60,5,8.250039,99.000468,APOSITO DE HIDROCOLOIDE-3,25,7,16,716,25716,7-July,1,0,1,0,0,6,1,1,1
7,556583/17,45,200,100,539.0055,1078.011,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,25,7,17,717,25717,7-July,0,1,1,0,0,18,1,2,1
8,556463/17,13,1000,200,61.6,308.0,APÓSITO TRANSPARENTE ADHESIVO-20,25,7,17,717,25717,7-July,1,0,1,0,0,10,1,1,1
14,556624/17,19,300,300,792.0,792.0,APOSITO C/ CARBON Y PLATA-6,25,7,17,717,25717,7-July,0,1,1,0,0,10,1,2,1
